,dist_km,time_min,city,place_idx,name
12887,373.504,233.2833,Saguenay,1288,Fromagerie La Maison Grise
12888,111.098,78.8667,Trois-Rivières,1288,Fromagerie La Maison Grise
12889,191.472,122.3,Terrebonne,1288,Fromagerie La Maison Grise
12890,158.407,103.1333,Montréal,1289,Fromagerie La Station
12891,267.005,152.3667,Québec,1289,Fromagerie La Station
12892,183.167,119.7333,Laval,1289,Fromagerie La Station
12893,353.915,211.7833,Gatineau,1289,Fromagerie La Station
12894,149.747,99.3333,Longueuil,1289,Fromagerie La Station
12895,27.218,29.1667,Sherbrooke,1289,Fromagerie La Station
12896,251.436,144.1667,Lévis,1289,Fromagerie La Station
12897,467.061,269.55,Saguenay,1289,Fromagerie La Station
12898,179.15,111.4167,Trois-Rivières,1289,Fromagerie La Station
12899,187.345,120.8,Terrebonne,1289,Fromagerie La Station
12900,55.298,44.5333,Montréal,1290,Fromagerie La Suisse Normande
12901,249.23,149.5833,Québec,1290,Fromagerie La Suisse Normande
12902,43.507,30.4333,Laval,1290,Fromagerie La Suisse Normande
12903,187.601,120.2833,Gatineau,1290,Fromagerie La Suisse Normande
12904,62.003,43.9333,Longueuil,1290,Fromagerie La Suisse Normande
12905,210.907,123.8167,Sherbrooke,1290,Fromagerie La Suisse Normande
12906,246.219,150.4,Lévis,1290,Fromagerie La Suisse Normande
12907,449.286,266.7667,Saguenay,1290,Fromagerie La Suisse Normande
12908,118.993,80.8167,Trois-Rivières,1290,Fromagerie La Suisse Normande
12909,25.999,18.4167,Terrebonne,1290,Fromagerie La Suisse Normande
12910,690.252,454.1,Montréal,1291,Fromagerie La Vache A Maillotte
12911,926.592,576.4333,Québec,1291,Fromagerie La Vache A Maillotte
12912,670.266,442.5167,Laval,1291,Fromagerie La Vache A Maillotte
12913,580.731,392.1667,Gatineau,1291,Fromagerie La Vache A Maillotte
12914,696.872,462.7833,Longueuil,1291,Fromagerie La Vache A Maillotte
12915,839.92,536.4333,Sherbrooke,1291,Fromagerie La Vache A Maillotte
12916,919.308,577.1167,Lévis,1291,Fromagerie La Vache A Maillotte
12917,849.967,567.7167,Saguenay,1291,Fromagerie La Vache A Maillotte
12918,796.355,507.6667,Trois-Rivières,1291,Fromagerie La Vache A Maillotte
12919,680.355,445.7333,Terrebonne,1291,Fromagerie La Vache A Maillotte
12920,484.251,277.2833,Montréal,1292,Fromagerie Le Detour
12921,267.113,153.0167,Québec,1292,Fromagerie Le Detour
12922,497.698,280.6,Laval,1292,Fromagerie Le Detour
12923,677.205,380.3167,Gatineau,1292,Fromagerie Le Detour
12924,481.487,270.0833,Longueuil,1292,Fromagerie Le Detour
12925,465.403,261.5667,Sherbrooke,1292,Fromagerie Le Detour
12926,246.496,142.8667,Lévis,1292,Fromagerie Le Detour
12927,240.691,214.1333,Saguenay,1292,Fromagerie Le Detour
12928,373.843,210.05,Trois-Rivières,1292,Fromagerie Le Detour
12929,494.846,276.65,Terrebonne,1292,Fromagerie Le Detour
12930,237.403,156.2,Montréal,1293,Fromagerie Le P'tit Train Du Nord
12931,473.743,278.5167,Québec,1293,Fromagerie Le P'tit Train Du Nord
12932,217.417,144.6167,Laval,1293,Fromagerie Le P'tit Train Du Nord
12933,174.682,128.9167,Gatineau,1293,Fromagerie Le P'tit Train Du Nord
12934,244.023,164.8833,Longueuil,1293,Fromagerie Le P'tit Train Du Nord
12935,387.071,238.5333,Sherbrooke,1293,Fromagerie Le P'tit Train Du Nord
12936,466.459,279.2167,Lévis,1293,Fromagerie Le P'tit Train Du Nord
12937,673.799,395.7167,Saguenay,1293,Fromagerie Le P'tit Train Du Nord
12938,343.506,209.7667,Trois-Rivières,1293,Fromagerie Le P'tit Train Du Nord
12939,227.506,147.8333,Terrebonne,1293,Fromagerie Le P'tit Train Du Nord
12940,462.26,275.2667,Montréal,1294,Fromagerie Lehmann
12941,209.46,128.0,Québec,1294,Fromagerie Lehmann
12942,476.388,278.0333,Laval,1294,Fromagerie Lehmann
12943,646.594,370.7333,Gatineau,1294,Fromagerie Lehmann
12944,459.496,268.0833,Longueuil,1294,Fromagerie Lehmann
12945,443.412,259.55,Sherbrooke,1294,Fromagerie Lehmann
12946,227.337,142.0333,Lévis,1294,Fromagerie Lehmann
12947,55.561,46.35,Saguenay,1294,Fromagerie Lehmann
12948,337.877,199.4167,Trois-Rivières,1294,Fromagerie Lehmann
12949,458.88,266.0167,Terrebonne,1294,Fromagerie Lehmann
12950,55.825,38.65,Montréal,1295,Fromagerie Mirabel
12951,292.165,160.9667,Québec,1295,Fromagerie Mirabel
12952,35.839,27.05,Laval,1295,Fromagerie Mirabel
12953,156.022,94.4333,Gatineau,1295,Fromagerie Mirabel
12954,62.445,47.3333,Longueuil,1295,Fromagerie Mirabel
12955,205.493,120.9833,Sherbrooke,1295,Fromagerie Mirabel
12956,284.881,161.6667,Lévis,1295,Fromagerie Mirabel
12957,492.221,278.1667,Saguenay,1295,Fromagerie Mirabel
12958,161.928,92.2,Trois-Rivières,1295,Fromagerie Mirabel
12959,45.928,30.2833,Terrebonne,1295,Fromagerie Mirabel
12960,79.515,57.8333,Montréal,1296,Fromagerie Missiska
12961,261.52,162.5333,Québec,1296,Fromagerie Missiska
12962,104.275,74.4333,Laval,1296,Fromagerie Missiska
12963,275.023,166.5,Gatineau,1296,Fromagerie Missiska
12964,70.855,54.05,Longueuil,1296,Fromagerie Missiska
12965,127.828,81.2333,Sherbrooke,1296,Fromagerie Missiska
12966,245.951,154.3333,Lévis,1296,Fromagerie Missiska
12967,461.576,279.7167,Saguenay,1296,Fromagerie Missiska
12968,173.665,121.5833,Trois-Rivières,1296,Fromagerie Missiska
12969,108.453,75.5167,Terrebonne,1296,Fromagerie Missiska
12970,131.418,82.7,Montréal,1297,Fromagerie Montebello
12971,367.758,205.0333,Québec,1297,Fromagerie Montebello
12972,111.432,71.1167,Laval,1297,Fromagerie Montebello
12973,77.765,51.2667,Gatineau,1297,Fromagerie Montebello
12974,138.038,91.3833,Longueuil,1297,Fromagerie Montebello
12975,281.086,165.0333,Sherbrooke,1297,Fromagerie Montebello
12976,360.474,205.7167,Lévis,1297,Fromagerie Montebello
12977,567.814,322.2167,Saguenay,1297,Fromagerie Montebello
12978,237.521,136.2667,Trois-Rivières,1297,Fromagerie Montebello
12979,121.521,74.3333,Terrebonne,1297,Fromagerie Montebello
12980,124.967,90.2333,Montréal,1298,Fromagerie Nouvelle-France
12981,222.582,126.1833,Québec,1298,Fromagerie Nouvelle-France
12982,142.972,100.9833,Laval,1298,Fromagerie Nouvelle-France
12983,320.475,198.8833,Gatineau,1298,Fromagerie Nouvelle-France
12984,116.307,86.4333,Longueuil,1298,Fromagerie Nouvelle-France
12985,36.958,34.2667,Sherbrooke,1298,Fromagerie Nouvelle-France
12986,207.013,117.9833,Lévis,1298,Fromagerie Nouvelle-France
12987,422.638,243.3667,Saguenay,1298,Fromagerie Nouvelle-France
12988,134.727,85.2333,Trois-Rivières,1298,Fromagerie Nouvelle-France
12989,139.841,98.7833,Terrebonne,1298,Fromagerie Nouvelle-France
12990,374.152,234.4333,Montréal,1299,Fromagerie Ste-Agnes de Charlevoix
12991,121.483,87.6833,Québec,1299,Fromagerie Ste-Agnes de Charlevoix
12992,388.28,237.2,Laval,1299,Fromagerie Ste-Agnes de Charlevoix
12993,558.486,329.9,Gatineau,1299,Fromagerie Ste-Agnes de Charlevoix
12994,371.388,227.25,Longueuil,1299,Fromagerie Ste-Agnes de Charlevoix
12995,355.304,218.7167,Sherbrooke,1299,Fromagerie Ste-Agnes de Charlevoix
12996,139.229,101.2,Lévis,1299,Fromagerie Ste-Agnes de Charlevoix
12997,149.217,118.7333,Saguenay,1299,Fromagerie Ste-Agnes de Charlevoix
12998,249.769,158.5833,Trois-Rivières,1299,Fromagerie Ste-Agnes de Charlevoix
12999,370.772,225.2,Terrebonne,1299,Fromagerie Ste-Agnes de Charlevoix
13000,64.663,46.4167,Montréal,1300,Fromagerie de Cantons
13001,243.355,149.3667,Québec,1300,Fromagerie de Cantons
13002,89.423,63.0167,Laval,1300,Fromagerie de Cantons
13003,260.171,155.0667,Gatineau,1300,Fromagerie de Cantons
13004,56.003,42.6167,Longueuil,1300,Fromagerie de Cantons
13005,109.663,68.0667,Sherbrooke,1300,Fromagerie de Cantons
13006,227.786,141.1667,Lévis,1300,Fromagerie de Cantons
13007,443.411,266.55,Saguenay,1300,Fromagerie de Cantons
13008,155.5,108.4167,Trois-Rivières,1300,Fromagerie de Cantons
13009,93.601,64.0833,Terrebonne,1300,Fromagerie de Cantons
13010,56.787,50.1,Montréal,1301,Fromagerie de St-Damase Damafro - Agropur
13011,218.307,126.15,Québec,1301,Fromagerie de St-Damase Damafro - Agropur
13012,70.234,53.4167,Laval,1301,Fromagerie de St-Damase Damafro - Agropur
13013,249.741,153.15,Gatineau,1301,Fromagerie de St-Damase Damafro - Agropur
13014,54.023,42.9167,Longueuil,1301,Fromagerie de St-Damase Damafro - Agropur
13015,124.793,82.0833,Sherbrooke,1301,Fromagerie de St-Damase Damafro - Agropur
13016,202.738,117.9667,Lévis,1301,Fromagerie de St-Damase Damafro - Agropur
13017,418.363,243.35,Saguenay,1301,Fromagerie de St-Damase Damafro - Agropur
13018,130.452,85.2167,Trois-Rivières,1301,Fromagerie de St-Damase Damafro - Agropur
13019,67.103,51.2167,Terrebonne,1301,Fromagerie de St-Damase Damafro - Agropur
13020,196.076,119.5,Montréal,1302,Fromagerie des Grondines
13021,76.619,44.0,Québec,1302,Fromagerie des Grondines
13022,197.151,113.4667,Laval,1302,Fromagerie des Grondines
13023,367.357,206.1667,Gatineau,1302,Fromagerie des Grondines
13024,202.781,118.8833,Longueuil,1302,Fromagerie des Grondines
13025,205.792,123.8167,Sherbrooke,1302,Fromagerie des Grondines
13026,73.608,44.8167,Lévis,1302,Fromagerie des Grondines
13027,276.675,161.2,Saguenay,1302,Fromagerie des Grondines
13028,58.64,34.85,Trois-Rivières,1302,Fromagerie des Grondines
13029,179.643,101.45,Terrebonne,1302,Fromagerie des Grondines
13030,79.75,60.1833,Montréal,1303,Fromagerie du Champ a la Meule
13031,211.668,121.85,Québec,1303,Fromagerie du Champ a la Meule
13032,80.825,54.15,Laval,1303,Fromagerie du Champ a la Meule
13033,251.031,146.85,Gatineau,1303,Fromagerie du Champ a la Meule
13034,86.455,59.5833,Longueuil,1303,Fromagerie du Champ a la Meule
13035,162.852,141.2167,Sherbrooke,1303,Fromagerie du Champ a la Meule
13036,208.657,122.6667,Lévis,1303,Fromagerie du Champ a la Meule
13037,411.724,239.05,Saguenay,1303,Fromagerie du Champ a la Meule
13038,81.431,53.1,Trois-Rivières,1303,Fromagerie du Champ a la Meule
13039,63.317,42.15,Terrebonne,1303,Fromagerie du Champ a la Meule
13040,599.896,349.5333,Montréal,1304,Fromagerie du Littoral
13041,382.758,225.2833,Québec,1304,Fromagerie du Littoral
13042,613.343,352.85,Laval,1304,Fromagerie du Littoral
13043,792.85,452.5833,Gatineau,1304,Fromagerie du Littoral
13044,597.132,342.35,Longueuil,1304,Fromagerie du Littoral
13045,581.048,333.8167,Sherbrooke,1304,Fromagerie du Littoral
13046,362.141,215.1167,Lévis,1304,Fromagerie du Littoral
13047,312.274,252.9,Saguenay,1304,Fromagerie du Littoral
13048,489.488,282.3167,Trois-Rivières,1304,Fromagerie du Littoral
13049,610.491,348.9167,Terrebonne,1304,Fromagerie du Littoral
13050,28.478,31.3333,Montréal,1305,Fromagerie du Vieux St-Francois
13051,258.361,144.15,Québec,1305,Fromagerie du Vieux St-Francois
13052,16.687,17.2333,Laval,1305,Fromagerie du Vieux St-Francois
13053,186.052,115.6833,Gatineau,1305,Fromagerie du Vieux St-Francois
13054,35.183,30.7333,Longueuil,1305,Fromagerie du Vieux St-Francois
13055,184.087,110.6333,Sherbrooke,1305,Fromagerie du Vieux St-Francois
13056,248.374,141.5167,Lévis,1305,Fromagerie du Vieux St-Francois
13057,458.417,261.35,Saguenay,1305,Fromagerie du Vieux St-Francois
13058,128.124,75.3833,Trois-Rivières,1305,Fromagerie du Vieux St-Francois
13059,5.076,9.2833,Terrebonne,1305,Fromagerie du Vieux St-Francois
13060,361.66,206.5167,Montréal,1306,Fromagerie le Mouton Blanc
13061,144.522,82.2667,Québec,1306,Fromagerie le Mouton Blanc
13062,375.107,209.8333,Laval,1306,Fromagerie le Mouton Blanc
13063,554.614,309.5667,Gatineau,1306,Fromagerie le Mouton Blanc
13064,358.896,199.3333,Longueuil,1306,Fromagerie le Mouton Blanc
13065,342.812,190.8167,Sherbrooke,1306,Fromagerie le Mouton Blanc
13066,123.905,72.1,Lévis,1306,Fromagerie le Mouton Blanc
13067,244.896,205.35,Saguenay,1306,Fromagerie le Mouton Blanc
13068,251.252,139.3,Trois-Rivières,1306,Fromagerie le Mouton Blanc
13069,372.255,205.9,Terrebonne,1306,Fromagerie le Mouton Blanc
13070,90.903,62.6333,Montréal,1307,Fumoirs Gosselin Boutique
13071,251.595,158.3167,Québec,1307,Fumoirs Gosselin Boutique
13072,115.663,79.2333,Laval,1307,Fumoirs Gosselin Boutique
13073,286.411,171.3,Gatineau,1307,Fumoirs Gosselin Boutique
13074,82.243,58.8333,Longueuil,1307,Fumoirs Gosselin Boutique
13075,92.751,66.0667,Sherbrooke,1307,Fumoirs Gosselin Boutique
13076,236.026,150.1167,Lévis,1307,Fumoirs Gosselin Boutique
13077,451.651,275.5,Saguenay,1307,Fumoirs Gosselin Boutique
13078,163.74,117.3667,Trois-Rivières,1307,Fumoirs Gosselin Boutique
13079,119.841,80.3167,Terrebonne,1307,Fumoirs Gosselin Boutique
13080,24.55,24.8833,Montréal,1308,Funtropolis
13081,245.594,138.2667,Québec,1308,Funtropolis
13082,45.877,35.2333,Laval,1308,Funtropolis
13083,220.058,133.5333,Gatineau,1308,Funtropolis
13084,15.36,16.2167,Longueuil,1308,Funtropolis
13085,147.943,87.9333,Sherbrooke,1308,Funtropolis
13086,230.025,130.0833,Lévis,1308,Funtropolis
13087,445.65,255.4667,Saguenay,1308,Funtropolis
13088,151.553,89.5333,Trois-Rivières,1308,Funtropolis
13089,42.746,33.0333,Terrebonne,1308,Funtropolis
13090,36.99,29.1,Montréal,1309,G.d'aoust Et Cie
13091,291.055,168.25,Québec,1309,G.d'aoust Et Cie
13092,41.46,34.1167,Laval,1309,G.d'aoust Et Cie
13093,172.681,101.75,Gatineau,1309,G.d'aoust Et Cie
13094,43.385,37.9167,Longueuil,1309,G.d'aoust Et Cie
13095,186.433,111.5667,Sherbrooke,1309,G.d'aoust Et Cie
13096,275.486,160.0667,Lévis,1309,G.d'aoust Et Cie
13097,491.111,285.45,Saguenay,1309,G.d'aoust Et Cie
13098,166.198,100.0,Trois-Rivières,1309,G.d'aoust Et Cie
13099,55.559,42.2,Terrebonne,1309,G.d'aoust Et Cie
13100,48.26,37.75,Montréal,1310,GOLFIN Dorion
13101,302.216,179.2333,Québec,1310,GOLFIN Dorion
13102,53.004,44.9167,Laval,1310,GOLFIN Dorion
13103,177.073,104.5,Gatineau,1310,GOLFIN Dorion
13104,54.655,46.5833,Longueuil,1310,GOLFIN Dorion
13105,197.703,120.2333,Sherbrooke,1310,GOLFIN Dorion
13106,286.647,171.05,Lévis,1310,GOLFIN Dorion
13107,502.272,296.4333,Saguenay,1310,GOLFIN Dorion
13108,177.359,110.9833,Trois-Rivières,1310,GOLFIN Dorion
13109,67.103,53.0,Terrebonne,1310,GOLFIN Dorion
13110,201.791,132.1167,Montréal,1311,Galerie Anne Renard
13111,83.429,72.4667,Québec,1311,Galerie Anne Renard
13112,215.238,135.4333,Laval,1311,Galerie Anne Renard
13113,394.745,235.15,Gatineau,1311,Galerie Anne Renard
13114,199.027,124.9167,Longueuil,1311,Galerie Anne Renard
13115,139.824,106.1167,Sherbrooke,1311,Galerie Anne Renard
13116,67.86,64.2833,Lévis,1311,Galerie Anne Renard
13117,283.485,189.6667,Saguenay,1311,Galerie Anne Renard
13118,112.846,78.4333,Trois-Rivières,1311,Galerie Anne Renard
13119,212.107,133.2333,Terrebonne,1311,Galerie Anne Renard
13120,61.787,51.1667,Montréal,1312,Galerie Archambault
13121,222.844,126.05,Québec,1312,Galerie Archambault
13122,62.862,45.15,Laval,1312,Galerie Archambault
13123,233.068,137.85,Gatineau,1312,Galerie Archambault
13124,68.492,50.5667,Longueuil,1312,Galerie Archambault
13125,217.396,130.4667,Sherbrooke,1312,Galerie Archambault
13126,219.833,126.8667,Lévis,1312,Galerie Archambault
13127,422.9,243.2333,Saguenay,1312,Galerie Archambault
13128,92.607,57.2833,Trois-Rivières,1312,Galerie Archambault
13129,45.354,33.1333,Terrebonne,1312,Galerie Archambault
13130,35.202,36.1,Montréal,1313,Galerie Art 543
13131,238.542,134.55,Québec,1313,Galerie Art 543
13132,36.277,30.0667,Laval,1313,Galerie Art 543
13133,206.483,122.7833,Gatineau,1313,Galerie Art 543
13134,41.907,35.5,Longueuil,1313,Galerie Art 543
13135,190.811,115.4,Sherbrooke,1313,Galerie Art 543
13136,235.531,135.3667,Lévis,1313,Galerie Art 543
13137,438.598,251.75,Saguenay,1313,Galerie Art 543
13138,108.305,65.7833,Trois-Rivières,1313,Galerie Art 543
13139,18.769,18.0667,Terrebonne,1313,Galerie Art 543
13140,111.815,80.3,Montréal,1314,Galerie Art Plus
13141,263.304,179.55,Québec,1314,Galerie Art Plus
13142,136.575,96.9,Laval,1314,Galerie Art Plus
13143,307.323,188.95,Gatineau,1314,Galerie Art Plus
13144,103.155,76.5,Longueuil,1314,Galerie Art Plus
13145,91.477,66.6333,Sherbrooke,1314,Galerie Art Plus
13146,247.735,171.35,Lévis,1314,Galerie Art Plus
13147,463.36,296.7333,Saguenay,1314,Galerie Art Plus
13148,175.449,138.6,Trois-Rivières,1314,Galerie Art Plus
13149,140.753,97.9667,Terrebonne,1314,Galerie Art Plus
13150,126.458,80.3833,Montréal,1315,Galerie D'Art Dame Lachaise
13151,256.647,147.4667,Québec,1315,Galerie D'Art Dame Lachaise
13152,151.218,96.9833,Laval,1315,Galerie D'Art Dame Lachaise
13153,321.966,189.05,Gatineau,1315,Galerie D'Art Dame Lachaise
13154,117.798,76.5833,Longueuil,1315,Galerie D'Art Dame Lachaise
13155,35.65,30.6833,Sherbrooke,1315,Galerie D'Art Dame Lachaise
13156,241.078,139.2833,Lévis,1315,Galerie D'Art Dame Lachaise
13157,456.703,264.6667,Saguenay,1315,Galerie D'Art Dame Lachaise
13158,168.792,106.5167,Trois-Rivières,1315,Galerie D'Art Dame Lachaise
13159,155.396,98.0667,Terrebonne,1315,Galerie D'Art Dame Lachaise
13160,348.239,215.4,Montréal,1316,Galerie D'art Charlevoix
13161,95.57,68.65,Québec,1316,Galerie D'art Charlevoix
13162,362.367,218.1667,Laval,1316,Galerie D'art Charlevoix
13163,532.573,310.8667,Gatineau,1316,Galerie D'art Charlevoix
13164,345.475,208.2,Longueuil,1316,Galerie D'art Charlevoix
13165,329.391,199.6833,Sherbrooke,1316,Galerie D'art Charlevoix
13166,113.316,82.1667,Lévis,1316,Galerie D'art Charlevoix
13167,142.852,116.8667,Saguenay,1316,Galerie D'art Charlevoix
13168,223.856,139.55,Trois-Rivières,1316,Galerie D'art Charlevoix
13169,344.859,206.15,Terrebonne,1316,Galerie D'art Charlevoix
13170,277.655,167.4333,Montréal,1317,Galerie D'art Le Jardin Des Arts
13171,24.986,20.6833,Québec,1317,Galerie D'art Le Jardin Des Arts
13172,291.783,170.2,Laval,1317,Galerie D'art Le Jardin Des Arts
13173,461.989,262.9167,Gatineau,1317,Galerie D'art Le Jardin Des Arts
13174,274.891,160.25,Longueuil,1317,Galerie D'art Le Jardin Des Arts
13175,258.807,151.7167,Sherbrooke,1317,Galerie D'art Le Jardin Des Arts
13176,42.732,34.2,Lévis,1317,Galerie D'art Le Jardin Des Arts
13177,226.702,139.8,Saguenay,1317,Galerie D'art Le Jardin Des Arts
13178,153.272,91.6,Trois-Rivières,1317,Galerie D'art Le Jardin Des Arts
13179,274.275,158.2,Terrebonne,1317,Galerie D'art Le Jardin Des Arts
13180,31.249,25.5833,Montréal,1318,Galerie D'art la Vieille Caserne
13181,277.064,155.0333,Québec,1318,Galerie D'art la Vieille Caserne
13182,11.263,14.0,Laval,1318,Galerie D'art la Vieille Caserne
13183,173.947,103.65,Gatineau,1318,Galerie D'art la Vieille Caserne
13184,37.869,34.2667,Longueuil,1318,Galerie D'art la Vieille Caserne
13185,180.917,107.9167,Sherbrooke,1318,Galerie D'art la Vieille Caserne
13186,260.305,148.6,Lévis,1318,Galerie D'art la Vieille Caserne
13187,477.12,272.2333,Saguenay,1318,Galerie D'art la Vieille Caserne
13188,146.827,86.2833,Trois-Rivières,1318,Galerie D'art la Vieille Caserne
13189,25.362,22.0833,Terrebonne,1318,Galerie D'art la Vieille Caserne
13190,348.463,216.3833,Montréal,1319,Galerie Diamant ''Peinture''
13191,95.794,69.6333,Québec,1319,Galerie Diamant ''Peinture''
13192,362.591,219.15,Laval,1319,Galerie Diamant ''Peinture''
13193,532.797,311.85,Gatineau,1319,Galerie Diamant ''Peinture''
13194,345.699,209.1833,Longueuil,1319,Galerie Diamant ''Peinture''
13195,329.615,200.6667,Sherbrooke,1319,Galerie Diamant ''Peinture''
13196,113.54,83.15,Lévis,1319,Galerie Diamant ''Peinture''
13197,142.416,116.0,Saguenay,1319,Galerie Diamant ''Peinture''
13198,224.08,140.5333,Trois-Rivières,1319,Galerie Diamant ''Peinture''
13199,345.083,207.1333,Terrebonne,1319,Galerie Diamant ''Peinture''
13200,107.427,72.4167,Montréal,1320,Galerie Elca London
13201,247.716,165.25,Québec,1320,Galerie Elca London
13202,132.187,89.0167,Laval,1320,Galerie Elca London
13203,302.935,181.0667,Gatineau,1320,Galerie Elca London
13204,98.767,68.6167,Longueuil,1320,Galerie Elca London
13205,75.889,52.3333,Sherbrooke,1320,Galerie Elca London
13206,232.147,157.05,Lévis,1320,Galerie Elca London
13207,447.772,282.4333,Saguenay,1320,Galerie Elca London
13208,159.861,124.3,Trois-Rivières,1320,Galerie Elca London
13209,136.365,90.0833,Terrebonne,1320,Galerie Elca London
13210,348.631,216.8167,Montréal,1321,Galerie Guylaine Fournier
13211,95.962,70.0667,Québec,1321,Galerie Guylaine Fournier
13212,362.759,219.5833,Laval,1321,Galerie Guylaine Fournier
13213,532.965,312.2833,Gatineau,1321,Galerie Guylaine Fournier
13214,345.867,209.6333,Longueuil,1321,Galerie Guylaine Fournier
13215,329.783,201.1,Sherbrooke,1321,Galerie Guylaine Fournier
13216,113.708,83.5833,Lévis,1321,Galerie Guylaine Fournier
13217,142.202,115.9833,Saguenay,1321,Galerie Guylaine Fournier
13218,224.248,140.9667,Trois-Rivières,1321,Galerie Guylaine Fournier
13219,345.251,207.5833,Terrebonne,1321,Galerie Guylaine Fournier
13220,77.295,51.9,Montréal,1322,Galerie Henry Giroux
13221,313.635,174.2167,Québec,1322,Galerie Henry Giroux
13222,57.309,40.3,Laval,1322,Galerie Henry Giroux
13223,168.142,109.8667,Gatineau,1322,Galerie Henry Giroux
13224,83.915,60.5833,Longueuil,1322,Galerie Henry Giroux
13225,226.963,134.2333,Sherbrooke,1322,Galerie Henry Giroux
13226,306.351,174.9167,Lévis,1322,Galerie Henry Giroux
13227,513.691,291.4167,Saguenay,1322,Galerie Henry Giroux
13228,183.398,105.45,Trois-Rivières,1322,Galerie Henry Giroux
13229,67.398,43.5333,Terrebonne,1322,Galerie Henry Giroux
13230,143.304,90.8667,Montréal,1323,Galerie Jeannine Blais
13231,252.736,147.9333,Québec,1323,Galerie Jeannine Blais
13232,168.064,107.4667,Laval,1323,Galerie Jeannine Blais
13233,338.812,199.5167,Gatineau,1323,Galerie Jeannine Blais
13234,134.644,87.0667,Longueuil,1323,Galerie Jeannine Blais
13235,20.8,25.9833,Sherbrooke,1323,Galerie Jeannine Blais
13236,237.167,139.75,Lévis,1323,Galerie Jeannine Blais
13237,452.792,265.1167,Saguenay,1323,Galerie Jeannine Blais
13238,164.881,106.9833,Trois-Rivières,1323,Galerie Jeannine Blais
13239,172.242,108.5333,Terrebonne,1323,Galerie Jeannine Blais
13240,206.028,127.5333,Montréal,1324,Galerie Linart
13241,442.368,249.8667,Québec,1324,Galerie Linart
13242,186.042,115.95,Laval,1324,Galerie Linart
13243,11.304,13.5333,Gatineau,1324,Galerie Linart
13244,212.648,136.2167,Longueuil,1324,Galerie Linart
13245,355.696,209.8667,Sherbrooke,1324,Galerie Linart
13246,435.084,250.55,Lévis,1324,Galerie Linart
13247,642.424,367.05,Saguenay,1324,Galerie Linart
13248,312.131,181.1,Trois-Rivières,1324,Galerie Linart
13249,196.131,119.1667,Terrebonne,1324,Galerie Linart
13250,110.035,81.15,Montréal,1325,Galerie Mp Tresart
13251,197.264,113.1833,Québec,1325,Galerie Mp Tresart
13252,123.482,84.4667,Laval,1325,Galerie Mp Tresart
13253,302.989,184.2,Gatineau,1325,Galerie Mp Tresart
13254,107.271,73.9667,Longueuil,1325,Galerie Mp Tresart
13255,53.249,37.4333,Sherbrooke,1325,Galerie Mp Tresart
13256,181.695,105.0,Lévis,1325,Galerie Mp Tresart
13257,397.32,230.3667,Saguenay,1325,Galerie Mp Tresart
13258,109.409,72.2333,Trois-Rivières,1325,Galerie Mp Tresart
13259,120.351,82.2667,Terrebonne,1325,Galerie Mp Tresart
13260,216.658,129.3333,Montréal,1326,Galerie Old Chelsea
13261,455.953,252.55,Québec,1326,Galerie Old Chelsea
13262,199.627,118.6333,Laval,1326,Galerie Old Chelsea
13263,18.379,14.2833,Gatineau,1326,Galerie Old Chelsea
13264,223.278,138.0167,Longueuil,1326,Galerie Old Chelsea
13265,366.326,211.6667,Sherbrooke,1326,Galerie Old Chelsea
13266,448.669,253.25,Lévis,1326,Galerie Old Chelsea
13267,656.009,369.75,Saguenay,1326,Galerie Old Chelsea
13268,325.716,183.7833,Trois-Rivières,1326,Galerie Old Chelsea
13269,209.716,121.8667,Terrebonne,1326,Galerie Old Chelsea
13270,348.576,216.6667,Montréal,1327,Galerie Porte Rouge
13271,95.907,69.9167,Québec,1327,Galerie Porte Rouge
13272,362.704,219.4333,Laval,1327,Galerie Porte Rouge
13273,532.91,312.1333,Gatineau,1327,Galerie Porte Rouge
13274,345.812,209.4667,Longueuil,1327,Galerie Porte Rouge
13275,329.728,200.95,Sherbrooke,1327,Galerie Porte Rouge
13276,113.653,83.4333,Lévis,1327,Galerie Porte Rouge
13277,142.529,116.2833,Saguenay,1327,Galerie Porte Rouge
13278,224.193,140.8167,Trois-Rivières,1327,Galerie Porte Rouge
13279,345.196,207.4167,Terrebonne,1327,Galerie Porte Rouge
13280,253.328,153.2,Montréal,1328,Galerie Spirales
13281,36.19,28.9333,Québec,1328,Galerie Spirales
13282,266.775,156.5167,Laval,1328,Galerie Spirales
13283,446.282,256.2333,Gatineau,1328,Galerie Spirales
13284,250.564,146.0,Longueuil,1328,Galerie Spirales
13285,234.48,137.4833,Sherbrooke,1328,Galerie Spirales
13286,10.289,17.8333,Lévis,1328,Galerie Spirales
13287,236.246,146.1333,Saguenay,1328,Galerie Spirales
13288,142.92,85.9667,Trois-Rivières,1328,Galerie Spirales
13289,263.923,152.5667,Terrebonne,1328,Galerie Spirales
13290,974.642,612.0167,Montréal,1329,Galerie d'Art Mourad Fouad
13291,757.504,487.75,Québec,1329,Galerie d'Art Mourad Fouad
13292,988.089,615.3333,Laval,1329,Galerie d'Art Mourad Fouad
13293,1167.596,715.0667,Gatineau,1329,Galerie d'Art Mourad Fouad
13294,971.878,604.8333,Longueuil,1329,Galerie d'Art Mourad Fouad
13295,955.794,596.3,Sherbrooke,1329,Galerie d'Art Mourad Fouad
